%time,field.transforms0.header.seq,field.transforms0.header.stamp,field.transforms0.header.frame_id,field.transforms0.child_frame_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w
1624516342653416902,0,1624516342653139838,world,cf10,-0.513369977474,0.495330810547,0.0137669686228,0.00187624688616,0.00570721692556,0.0703336895845,0.997505428297
1624516342653444000,0,1624516342653156111,world,cf11,0.519348025322,-0.466071754694,0.0185682382435,0.00444906819689,-0.0105104616268,-0.0678314357412,0.997631511288
1624516342653490096,0,1624516342653161489,world,cf12,0.508512437344,0.512098431587,0.0167793463916,0.00713976319691,0.0128445799877,0.0254683098694,0.999567609389
1624516342653519360,0,1624516342653166378,world,cf7,-0.45731434226,-0.492089420557,0.0165788382292,0.016637653292,-0.00621693075826,-0.0144062015852,0.99973846561
1624516342663482819,0,1624516342663126345,world,cf10,-0.513384580612,0.495370209217,0.0137992557138,0.00216671107665,0.00601197793009,0.0698550583101,0.997536682189
1624516342663520534,0,1624516342663145831,world,cf11,0.519351065159,-0.466071128845,0.01855751127,0.00523440576294,-0.00965802911643,-0.0680924268327,0.997618536755
1624516342663535131,0,1624516342663151070,world,cf12,0.508512556553,0.512028574944,0.0167616438121,0.00698001307244,0.0128719359086,0.0257076377812,0.999562259213
1624516342663579620,0,1624516342663155819,world,cf7,-0.457271099091,-0.492086201906,0.0165975745767,0.0161412448944,-0.00580136282796,-0.0150252569028,0.999739989226
1624516342673458711,0,1624516342673162441,world,cf10,-0.513348400593,0.495342224836,0.0138098206371,0.00185151497933,0.00569675987033,0.0701281930853,0.997520002483
1624516342673496425,0,1624516342673181368,world,cf11,0.519413113594,-0.466057598591,0.0185106806457,0.00511222505276,-0.00975141368743,-0.0662721303222,0.997740838008
1624516342673519962,0,1624516342673186327,world,cf12,0.508551716805,0.512093305588,0.0168251879513,0.00717577795781,0.0127144435848,0.025930726608,0.999557126208
1624516342673538819,0,1624516342673190796,world,cf7,-0.457269370556,-0.492158234119,0.0165998023003,0.0159539818078,-0.00583198417618,-0.0149483127112,0.99974397041
1624516342683374817,0,1624516342683049213,world,cf10,-0.513333082199,0.495390951633,0.0138154691085,0.00197374705191,0.00640112490509,0.0708517733457,0.997464363342
1624516342683414697,0,1624516342683070864,world,cf11,0.519351065159,-0.466157197952,0.0185309369117,0.00369337446304,-0.010845319047,-0.0681754777525,0.99760755925
1624516342683439630,0,1624516342683077080,world,cf12,0.508521914482,0.512077510357,0.0167992766947,0.00685787847297,0.0130797083361,0.025355264339,0.999569407947
1624516342683460932,0,1624516342683082738,world,cf7,-0.457267463207,-0.492142230272,0.0166235789657,0.0171576849381,-0.00603771300263,-0.014286642833,0.999732490072
1624516342693888632,0,1624516342693518050,world,cf10,-0.513359129429,0.495348423719,0.0138264354318,0.00166036001323,0.00584967943057,0.0702615525003,0.997510069471
1624516342693918734,0,1624516342693542285,world,cf11,0.51941972971,-0.466178864241,0.0185614936054,0.00618426842002,-0.0096680328621,-0.0665496901152,0.997717105552
1624516342693954493,0,1624516342693548990,world,cf12,0.508530497551,0.512037992477,0.0167834684253,0.00695553975743,0.0128965078853,0.0259443221602,0.99955599778
1624516342693971534,0,1624516342693554857,world,cf7,-0.457279026508,-0.492098599672,0.0165891256183,0.0165390074214,-0.00541153363755,-0.0144195556606,0.99974459386
1624516342703341685,0,1624516342703092489,world,cf10,-0.51335734129,0.495387941599,0.0138210114092,0.00220327662061,0.00601573709414,0.0703981967978,0.997498396173
1624516342703361381,0,1624516342703112324,world,cf11,0.519456446171,-0.466021299362,0.0185118168592,0.00587282474724,-0.0101314178639,-0.0676070159731,0.997643300831
1624516342703367737,0,1624516342703117492,world,cf12,0.508526563644,0.512023687363,0.0167588070035,0.00666825851706,0.0132890316896,0.0253315663332,0.999568530773
1624516342703375210,0,1624516342703122242,world,cf7,-0.457263380289,-0.492064744234,0.0166058782488,0.0163512714374,-0.00578716165045,-0.0143345594552,0.999746800489
1624516342713472207,0,1624516342713161270,world,cf10,-0.513289868832,0.495351791382,0.0138288214803,0.00128090043019,0.00573572651668,0.0706223914482,0.997485808702
1624516342713520747,0,1624516342713177962,world,cf11,0.519417643547,-0.46614459157,0.0185775272548,0.00588530405138,-0.00835221926844,-0.0670932766227,0.997694390012
1624516342713540373,0,1624516342713182083,world,cf12,0.508534669876,0.512079894543,0.0168003942817,0.00711035583589,0.0132488756409,0.025308251197,0.999566607363
1624516342713555110,0,1624516342713185855,world,cf7,-0.457286000252,-0.492174983025,0.0166574697942,0.0165033733857,-0.00631314198701,-0.0150779087287,0.999730183386
1624516342723617465,0,1624516342723289277,world,cf10,-0.51330602169,0.495319515467,0.013790470548,0.00159992291767,0.00596444737187,0.0706201802815,0.997484163158
1624516342723639047,0,1624516342723309113,world,cf11,0.519420623779,-0.466263711452,0.0185788758099,0.00489047731133,-0.0108563444235,-0.0672489929869,0.99766517227
1624516342723657485,0,1624516342723314211,world,cf12,0.508536577225,0.512083053589,0.0168114509434,0.00701689996797,0.0124941486375,0.0259592140937,0.999560292613
1624516342723684584,0,1624516342723318890,world,cf7,-0.457350999117,-0.492123544216,0.0166406799108,0.0159725676979,-0.00544701562367,-0.014490917303,0.9997525796
1624516342733400173,0,1624516342733115846,world,cf10,-0.513349950314,0.495348095894,0.0138154141605,0.0015247611915,0.00612663426574,0.0701885367223,0.997513763699
1624516342733419590,0,1624516342733131631,world,cf11,0.519453763962,-0.46637147665,0.0185587275773,0.00548604237267,-0.00992263877768,-0.0685172619257,0.997585499793
1624516342733440123,0,1624516342733137078,world,cf12,0.50852060318,0.512064993382,0.0167479924858,0.00689576499741,0.0130835339374,0.0253179587563,0.999570042833
1624516342733475952,0,1624516342733142037,world,cf7,-0.45726788044,-0.492065012455,0.0165882445872,0.016063303218,-0.00563489801646,-0.0144440908419,0.999750762167
1624516342743388776,0,1624516342743065826,world,cf10,-0.513385415077,0.495359838009,0.0137385353446,0.00178726318888,0.00619274932225,0.0698870266489,0.997534089168
1624516342743419506,0,1624516342743087407,world,cf11,0.519371926785,-0.466216027737,0.0185508318245,0.00476378072932,-0.00966569895116,-0.0669045388112,0.997701189407
1624516342743449399,0,1624516342743094042,world,cf12,0.508529007435,0.512024581432,0.0167444292456,0.00674925640827,0.0130049295548,0.0255586445052,0.999565943316
1624516342743484599,0,1624516342743099979,world,cf7,-0.457278877497,-0.492130577564,0.0166292525828,0.016100654499,-0.00519954370501,-0.0146645876745,0.999749310346
1624516342753493596,0,1624516342753191180,world,cf10,-0.513336598873,0.495361715555,0.0138083659112,0.00169648754612,0.006060103444,0.0703856128242,0.997500006308
1624516342753538714,0,1624516342753214646,world,cf11,0.519386172295,-0.466165542603,0.0185357704759,0.00583176022514,-0.00945552138153,-0.0668790921653,0.997699238608
1624516342753558479,0,1624516342753221631,world,cf12,0.508517324924,0.512026071548,0.0167332161218,0.00690054175607,0.0130619784871,0.0254755199246,0.99956628851
1624516342753584181,0,1624516342753227497,world,cf7,-0.457283198833,-0.491999357939,0.0165505912155,0.0159109850266,-0.00556328476351,-0.0144151589611,0.999754016551
1624516342763519843,0,1624516342763160156,world,cf10,-0.513320028782,0.49534162879,0.0138073815033,0.00119868550806,0.00559053250073,0.0702435679827,0.997513483747
1624516342763547780,0,1624516342763184182,world,cf11,0.519410729408,-0.466159254313,0.0185322072357,0.00577982420877,-0.00959342995716,-0.0675634815018,0.997652111561
1624516342763572155,0,1624516342763190747,world,cf12,0.508543372154,0.512025892735,0.0167841184884,0.00683123803653,0.0126751735625,0.0257594566424,0.999564467433
1624516342763596809,0,1624516342763196684,world,cf7,-0.457266062498,-0.491995275021,0.0165969114751,0.0174569861176,-0.00594620410292,-0.0136514502487,0.999736732444
1624516342773880215,0,1624516342773617539,world,cf10,-0.513336002827,0.495337218046,0.0138024603948,0.00201280947743,0.00621010447516,0.0708662559574,0.997464464012
1624516342773898793,0,1624516342773640307,world,cf11,0.51940625906,-0.466240435839,0.0184899568558,0.00476058300011,-0.00986759285727,-0.0676595205901,0.997648313152
1624516342773928336,0,1624516342773646593,world,cf12,0.508529901505,0.512048721313,0.016788970679,0.00703133318157,0.012790388454,0.0256482903442,0.999564470917
1624516342773971778,0,1624516342773652250,world,cf7,-0.457296580076,-0.492099165916,0.0166513584554,0.0166702182299,-0.00593655387709,-0.014198618429,0.999742597065
1624516342783238702,0,1624516342782968274,world,cf10,-0.513298213482,0.495323240757,0.0138221457601,0.00170373045879,0.00587265853549,0.0706826905298,0.997480108295
1624516342783275579,0,1624516342782989925,world,cf11,0.519378721714,-0.466199308634,0.018565479666,0.0042386822582,-0.0103187540578,-0.0685773628707,0.997583431192
1624516342783296182,0,1624516342782996141,world,cf12,0.508533537388,0.512081027031,0.0168433431536,0.00661272694683,0.0122358379774,0.0259862597794,0.99956554083
1624516342783314551,0,1624516342783002846,world,cf7,-0.457300722599,-0.492120027542,0.0166928507388,0.0171146276825,-0.00622653899193,-0.0147596938605,0.999725197826
1624516342793472241,0,1624516342793184073,world,cf10,-0.513335883617,0.495314747095,0.0138236936182,0.00117123337076,0.00570053563311,0.0704761225283,0.997496490349
1624516342793498571,0,1624516342793206282,world,cf11,0.519375145435,-0.466218441725,0.0185085199773,0.00570150782045,-0.00978731535356,-0.0670840282943,0.997683033039
1624516342793506533,0,1624516342793213057,world,cf12,0.508516192436,0.512032091618,0.0167594943196,0.0067135249378,0.0130071696114,0.0253274217676,0.999572040339
1624516342793544737,0,1624516342793218435,world,cf7,-0.457291454077,-0.492150515318,0.0166604388505,0.0170751659022,-0.0066594187306,-0.014857477331,0.999721634366
1624516342803568819,0,1624516342803257184,world,cf10,-0.513343513012,0.495356529951,0.0137712704018,0.0019789961717,0.00648288602567,0.0701563717329,0.997512976992
1624516342803598921,0,1624516342803274924,world,cf11,0.519390642643,-0.466239899397,0.0185057334602,0.0049434985384,-0.00920146261906,-0.0673827099382,0.997672524083
1624516342803621480,0,1624516342803279045,world,cf12,0.508528828621,0.512064814568,0.0167837515473,0.00672462773192,0.01292800446,0.0256079120351,0.999565846217
